LITH_ID,WELL_INFO_ID,LOCAL_ID1,LOCAL_ID2,LOCAL_ID3,X_CATEALEALBERS_m,Y_CATEALEALBERS_m,GROUND_SURFACE_ELEVATION_m,LITH_TOP_DEPTH_m,LITH_BOT_DEPTH_m,LITH_DESCRIPTION,Texture_Qualifier,Secondary_Texture_Modifier,Primary_Texture_Modifier,Texture,Color_Qualifier,Primary_Color,Secondary_Color,Classification,DATA_SOURCE
335691,16551,| 290,,,-205232.9971,418309.4295,833.30796,30.48,32,fractured basalt,fractured,,,rock,,,,n/a,AECOM (Local Agencies)
335692,16551,| 290,,,-205232.9971,418309.4295,833.30796,32,34.14,basalt,,,,rock,,,,n/a,AECOM (Local Agencies)
335693,16551,| 290,,,-205232.9971,418309.4295,833.30796,34.14,35.97,conglomerate,,,,conglomerate,,,,coarse,AECOM (Local Agencies)
335694,16551,| 290,,,-205232.9971,418309.4295,833.30796,35.97,48.77,basalt,,,,rock,,,,n/a,AECOM (Local Agencies)
335695,16551,| 290,,,-205232.9971,418309.4295,833.30796,48.77,61.57,"decomposed volcanic rock, gravel",decomposed,,gravelly,rock,,,,n/a,AECOM (Local Agencies)
335696,16552,,,,-158813.2204,439454.324,1293.245064,0,45.72,old well,,,,unknown,,,,unknown,AECOM (Local Agencies)
335697,16552,,,,-158813.2204,439454.324,1293.245064,45.72,58.8264,packed black sand,packed,,,sand,,black,,coarse,AECOM (Local Agencies)
335698,16552,,,,-158813.2204,439454.324,1293.245064,58.8264,65.532,gray clay,,,,clay,,gray,,fine,AECOM (Local Agencies)
335699,16552,,,,-158813.2204,439454.324,1293.245064,65.532,77.1144,"layers of clay, sand and pumice",,rocky,sandy,clay,,,,fine,AECOM (Local Agencies)
335700,16552,,,,-158813.2204,439454.324,1293.245064,77.1144,102.108,gray and black clay,,,,clay,,gray,black,fine,AECOM (Local Agencies)
335701,16552,,,,-158813.2204,439454.324,1293.245064,102.108,151.7904,"blue, green and gray clay",,,,clay,,blue,green,fine,AECOM (Local Agencies)
335702,16552,,,,-158813.2204,439454.324,1293.245064,151.7904,154.5336,sand and gravel,,,gravelly,sand,,,,coarse,AECOM (Local Agencies)
335703,16552,,,,-158813.2204,439454.324,1293.245064,154.5336,172.212,layers of clay and sand,,,sandy,clay,,,,fine,AECOM (Local Agencies)
335704,16552,,,,-158813.2204,439454.324,1293.245064,172.212,173.1264,sandstone and broken rock,,,rocky,sandstone,,,,coarse,AECOM (Local Agencies)
335705,16552,,,,-158813.2204,439454.324,1293.245064,173.1264,176.1744,solid gray lava,solid,,,lava,,gray,,n/a,AECOM (Local Agencies)
335706,16552,,,,-158813.2204,439454.324,1293.245064,176.1744,181.6608,"clay, sand and gravel",,gravelly,sandy,clay,,,,fine,AECOM (Local Agencies)
335707,16552,,,,-158813.2204,439454.324,1293.245064,181.6608,187.1472,"gray lava, mud and sand",lava,sandy,muddy,lava,,gray,,n/a,AECOM (Local Agencies)
335708,16552,,,,-158813.2204,439454.324,1293.245064,187.1472,191.7192,sandstone,,,,sandstone,,,,coarse,AECOM (Local Agencies)
335709,16552,,,,-158813.2204,439454.324,1293.245064,191.7192,193.2432,gray lava,lava,,,lava,,gray,,n/a,AECOM (Local Agencies)
335710,16552,,,,-158813.2204,439454.324,1293.245064,193.2432,199.3392,red and gray lava,lava,,,lava,,red,gray,n/a,AECOM (Local Agencies)
335711,16552,,,,-158813.2204,439454.324,1293.245064,199.3392,201.7776,broken gray lava,lava,,,lava,,gray,,n/a,AECOM (Local Agencies)
335712,16552,,,,-158813.2204,439454.324,1293.245064,201.7776,207.5688,gray and red broken lava,lava,,,lava,,gray,red,n/a,AECOM (Local Agencies)
335713,16552,,,,-158813.2204,439454.324,1293.245064,207.5688,209.0928,"cinders, sand, gravel and clay",,gravelly,sandy,rock,,,,n/a,AECOM (Local Agencies)
335714,16552,,,,-158813.2204,439454.324,1293.245064,209.0928,219.7608,red and gray broken lava,lava,,,lava,,red,gray,n/a,AECOM (Local Agencies)
335715,16552,,,,-158813.2204,439454.324,1293.245064,219.7608,221.8944,solid gray lava,solid,,,lava,,gray,,n/a,AECOM (Local Agencies)
335716,16552,,,,-158813.2204,439454.324,1293.245064,221.8944,225.8568,layers of hard and soft conglomerate,hard,,,conglomerate,,,,coarse,AECOM (Local Agencies)
335717,16552,,,,-158813.2204,439454.324,1293.245064,225.8568,227.9904,broken gray lava,lava,,,lava,,gray,,n/a,AECOM (Local Agencies)
335718,16552,,,,-158813.2204,439454.324,1293.245064,227.9904,244.1448,"gray lava, mud and sand",lava,sandy,muddy,lava,,gray,,n/a,AECOM (Local Agencies)
335719,16552,,,,-158813.2204,439454.324,1293.245064,244.1448,246.5832,hard gray basalt,hard,,,rock,,gray,,n/a,AECOM (Local Agencies)
335720,16553,| 756123,,,-198379.1258,379330.1575,1142.033784,0,1.83,loam,,,,loam,,,,fine,AECOM (Local Agencies)
335721,16553,| 756123,,,-198379.1258,379330.1575,1142.033784,1.83,39.62,"sand, gravel, boulders",,bouldery,gravelly,sand,,,,coarse,AECOM (Local Agencies)
335722,16553,| 756123,,,-198379.1258,379330.1575,1142.033784,39.62,48.16,"clay, boulders",,,bouldery,clay,,,,fine,AECOM (Local Agencies)
335723,16553,| 756123,,,-198379.1258,379330.1575,1142.033784,48.16,54.25,boulders,,,,boulders,,,,coarse,AECOM (Local Agencies)
335724,16554,| E0116524,,,-218327.9541,419218.7372,760.53696,0,3.05,"rock, sand",,,sandy,rock,,,,n/a,AECOM (Local Agencies)
335725,16554,| E0116524,,,-218327.9541,419218.7372,760.53696,3.05,60.96,rock,,,,rock,,,,n/a,AECOM (Local Agencies)
335726,16555,| 1096040,,,-198849.4829,404984.0453,829.491864,0,4.57,"adobe, boulders",adobe,,bouldery,clay,,,,fine,AECOM (Local Agencies)
335727,16555,| 1096040,,,-198849.4829,404984.0453,829.491864,4.57,12.8,basalt,,,,rock,,,,n/a,AECOM (Local Agencies)
335728,16555,| 1096040,,,-198849.4829,404984.0453,829.491864,12.8,32.31,"basalt, cinders",,,,rock,,,,n/a,AECOM (Local Agencies)
335729,16555,| 1096040,,,-198849.4829,404984.0453,829.491864,32.31,38.1,"basalt, clay",,,clayey,rock,,,,n/a,AECOM (Local Agencies)
335730,16556,| 445024,,,-210838.7683,400788.2882,796.0614,0.3,3.05,clay,,,,clay,,,,fine,AECOM (Local Agencies)
335731,16556,| 445024,,,-210838.7683,400788.2882,796.0614,3.05,13.11,"clay, gravel, sand",,sandy,gravelly,clay,,,,fine,AECOM (Local Agencies)
335732,16557,,,,-157133.2794,437845.4754,1299.091128,0,1.524,sand and silt,,,silty,sand,,,,coarse,AECOM (Local Agencies)
335733,16557,,,,-157133.2794,437845.4754,1299.091128,1.524,3.6576,cemented gravel,cemented,,,gravel,,,,coarse,AECOM (Local Agencies)
335734,16557,,,,-157133.2794,437845.4754,1299.091128,3.6576,11.2776,sand and coarse gravel,coarse,,gravelly,sand,,,,coarse,AECOM (Local Agencies)
335735,16557,,,,-157133.2794,437845.4754,1299.091128,11.2776,17.0688,brown sand,,,,sand,,brown,,coarse,AECOM (Local Agencies)
335736,16557,,,,-157133.2794,437845.4754,1299.091128,17.0688,20.1168,sand with clayshells,,,,sand,,,,coarse,AECOM (Local Agencies)
335737,16557,,,,-157133.2794,437845.4754,1299.091128,20.1168,22.86,sand,,,,sand,,,,coarse,AECOM (Local Agencies)
335738,16557,,,,-157133.2794,437845.4754,1299.091128,22.86,25.2984,cemented sand with gravel,cemented,,gravelly,sand,,,,coarse,AECOM (Local Agencies)
335739,16557,,,,-157133.2794,437845.4754,1299.091128,25.2984,27.1272,"sand, tight",tight,,,sand,,,,coarse,AECOM (Local Agencies)
335740,16557,,,,-157133.2794,437845.4754,1299.091128,27.1272,31.3944,"sand, brown",,,,sand,,brown,,coarse,AECOM (Local Agencies)
335741,16557,,,,-157133.2794,437845.4754,1299.091128,31.3944,34.1376,sand slightly tight,tight,,,sand,,,,coarse,AECOM (Local Agencies)
335742,16557,,,,-157133.2794,437845.4754,1299.091128,34.1376,47.244,"sand, loose",loose,,,sand,,,,coarse,AECOM (Local Agencies)
335743,16557,,,,-157133.2794,437845.4754,1299.091128,47.244,51.2064,"sand, fine to coarse",fine,,,sand,,,,coarse,AECOM (Local Agencies)
335744,16557,,,,-157133.2794,437845.4754,1299.091128,51.2064,52.1208,sand with claystreaks,,,,sand,,,,coarse,AECOM (Local Agencies)
335745,16557,,,,-157133.2794,437845.4754,1299.091128,52.1208,58.5216,blue clay,,,,clay,,blue,,fine,AECOM (Local Agencies)
335746,16557,,,,-157133.2794,437845.4754,1299.091128,58.5216,59.1312,sand and clay mixed,,,clayey,sand,,,,coarse,AECOM (Local Agencies)
335747,16557,,,,-157133.2794,437845.4754,1299.091128,59.1312,64.3128,clay blue and grey streaks,,,,clay,,blue,gray,fine,AECOM (Local Agencies)
335748,16557,,,,-157133.2794,437845.4754,1299.091128,64.3128,64.6176,rock,,,,rock,,,,n/a,AECOM (Local Agencies)
335749,16557,,,,-157133.2794,437845.4754,1299.091128,64.6176,67.6656,clay with hardroughshells,,,,clay,,,,fine,AECOM (Local Agencies)
335750,16557,,,,-157133.2794,437845.4754,1299.091128,67.6656,70.104,blue black shale,,,,shale,,blue,black,n/a,AECOM (Local Agencies)
335751,16557,,,,-157133.2794,437845.4754,1299.091128,70.104,70.5612,coarse sand,coarse,,,sand,,,,coarse,AECOM (Local Agencies)
335752,16557,,,,-157133.2794,437845.4754,1299.091128,70.5612,76.2,grey shale,,,,shale,,gray,,n/a,AECOM (Local Agencies)
335753,16557,,,,-157133.2794,437845.4754,1299.091128,76.2,77.724,black soft shale,soft,,,shale,,black,,n/a,AECOM (Local Agencies)
335754,16557,,,,-157133.2794,437845.4754,1299.091128,77.724,85.0392,grey tough sticky shale,tough,,,shale,,gray,,n/a,AECOM (Local Agencies)
335755,16557,,,,-157133.2794,437845.4754,1299.091128,85.0392,87.1728,brown sand,,,,sand,,brown,,coarse,AECOM (Local Agencies)
335756,16557,,,,-157133.2794,437845.4754,1299.091128,87.1728,94.488,green shale,,,,shale,,green,,n/a,AECOM (Local Agencies)
335757,16557,,,,-157133.2794,437845.4754,1299.091128,94.488,96.9264,brown shale,,,,shale,,brown,,n/a,AECOM (Local Agencies)
335758,16557,,,,-157133.2794,437845.4754,1299.091128,96.9264,108.204,green shale,,,,shale,,green,,n/a,AECOM (Local Agencies)
335759,16557,,,,-157133.2794,437845.4754,1299.091128,108.204,113.6904,sand fine and black,fine,,,sand,,black,,coarse,AECOM (Local Agencies)
335760,16557,,,,-157133.2794,437845.4754,1299.091128,113.6904,122.5296,brownish black shale,,,,shale,,brown,black,n/a,AECOM (Local Agencies)
335761,16557,,,,-157133.2794,437845.4754,1299.091128,122.5296,124.0536,coarse sand,coarse,,,sand,,,,coarse,AECOM (Local Agencies)
335762,16557,,,,-157133.2794,437845.4754,1299.091128,124.0536,126.492,brownish black shale,,,,shale,,brown,black,n/a,AECOM (Local Agencies)
335763,16557,,,,-157133.2794,437845.4754,1299.091128,126.492,137.16,blue hard shale,hard,,,shale,,blue,,n/a,AECOM (Local Agencies)
335764,16557,,,,-157133.2794,437845.4754,1299.091128,137.16,145.0848,brown volcanic shale,volcanic,,shaley,rock,,brown,,n/a,AECOM (Local Agencies)
335765,16557,,,,-157133.2794,437845.4754,1299.091128,145.0848,156.972,"blue shale, hard and sticky",hard,,,shale,,blue,,n/a,AECOM (Local Agencies)
335766,16557,,,,-157133.2794,437845.4754,1299.091128,156.972,169.164,reddish brown shale,,,,shale,,red,brown,n/a,AECOM (Local Agencies)
335767,16557,,,,-157133.2794,437845.4754,1299.091128,169.164,172.212,blue green shale,,,,shale,,blue,green,n/a,AECOM (Local Agencies)
335768,16557,,,,-157133.2794,437845.4754,1299.091128,172.212,184.404,"yellowish brown shale hard formation, hole caving from above, could not recover any cuttings",hard,,,shale,,brown,,n/a,AECOM (Local Agencies)
335769,16558,| 101744,,,-198687.5293,382701.0667,1070.8386,0,0.91,soil,,,,unknown,,,,unknown,AECOM (Local Agencies)
335770,16558,| 101744,,,-198687.5293,382701.0667,1070.8386,0.91,7.92,sand & rocks,,,rocky,sand,,,,coarse,AECOM (Local Agencies)
335771,16558,| 101744,,,-198687.5293,382701.0667,1070.8386,7.92,10.06,gravel & sand,,,sandy,gravel,,,,coarse,AECOM (Local Agencies)
335772,16558,| 101744,,,-198687.5293,382701.0667,1070.8386,10.06,13.72,sand & rocks,,,rocky,sand,,,,coarse,AECOM (Local Agencies)
335773,16558,| 101744,,,-198687.5293,382701.0667,1070.8386,13.72,14.33,volcanics,,,,rock,,,,n/a,AECOM (Local Agencies)
335774,16558,| 101744,,,-198687.5293,382701.0667,1070.8386,14.33,24.38,sand & rocks,,,rocky,sand,,,,coarse,AECOM (Local Agencies)
335775,16558,| 101744,,,-198687.5293,382701.0667,1070.8386,24.38,54.86,fractured volcanics,fractured,,,rock,,,,n/a,AECOM (Local Agencies)
335776,16559,| 728328,,,-192368.1779,397839.2454,971.083656,0,0.61,sand,,,,sand,,,,coarse,AECOM (Local Agencies)
335777,16559,| 728328,,,-192368.1779,397839.2454,971.083656,0.61,152.4,fractured basalt,fractured,,,rock,,,,n/a,AECOM (Local Agencies)
335778,16560,,,,-145775.545,418411.5908,1356.241128,0,29.5656,brown claystone,,,,claystone,,brown,,fine,AECOM (Local Agencies)
335779,16560,,,,-145775.545,418411.5908,1356.241128,29.5656,41.4528,weathered basalt and brown clay,weathered,,clayey,rock,,brown,,n/a,AECOM (Local Agencies)
335780,16560,,,,-145775.545,418411.5908,1356.241128,41.4528,46.3296,blue clay,,,,clay,,blue,,fine,AECOM (Local Agencies)
335781,16560,,,,-145775.545,418411.5908,1356.241128,46.3296,64.9224,sandstone,,,,sandstone,,,,coarse,AECOM (Local Agencies)
335782,16560,,,,-145775.545,418411.5908,1356.241128,64.9224,69.4944,brown clay,,,,clay,,brown,,fine,AECOM (Local Agencies)
335783,16560,,,,-145775.545,418411.5908,1356.241128,69.4944,79.5528,broken grey basalt,,,,rock,,gray,,n/a,AECOM (Local Agencies)
335784,16561,| 82049,,,-234601.1629,397416.1592,876.946176,0,1.524,top soil ,,,,top soil,,,,n/a,AECOM (Local Agencies)
335785,16561,| 82049,,,-234601.1629,397416.1592,876.946176,1.524,6.096,clay ,,,,clay,,,,fine,AECOM (Local Agencies)
335786,16561,| 82049,,,-234601.1629,397416.1592,876.946176,6.096,18.288,shail ,,,,shale,,,,n/a,AECOM (Local Agencies)
335787,16561,| 82049,,,-234601.1629,397416.1592,876.946176,18.288,42.672,shail with quartz,,,rocky,shale,,,,n/a,AECOM (Local Agencies)
335788,16562,| 133669,,,-216833.7881,413472.2217,795.259776,0,7.62,clay,,,,clay,,,,fine,AECOM (Local Agencies)
335789,16562,| 133669,,,-216833.7881,413472.2217,795.259776,7.62,16.76,brown clay and rocks,,,rocky,clay,,brown,,fine,AECOM (Local Agencies)
335790,16563,| E0203414,,,-191743.7878,399386.7233,946.288176,0,6.1,volcanic rock,volcanic,,,rock,,,,n/a,AECOM (Local Agencies)
335791,16563,| E0203414,,,-191743.7878,399386.7233,946.288176,6.1,6.71,fractured volcanic rock,fractured,,,rock,,,,n/a,AECOM (Local Agencies)
335792,16563,| E0203414,,,-191743.7878,399386.7233,946.288176,6.71,9.14,volcanic rock,volcanic,,,rock,,,,n/a,AECOM (Local Agencies)
335793,16563,| E0203414,,,-191743.7878,399386.7233,946.288176,9.14,11.89,fractured volcanic rock,fractured,,,rock,,,,n/a,AECOM (Local Agencies)
335794,16563,| E0203414,,,-191743.7878,399386.7233,946.288176,11.89,17.98,volcanic rock,volcanic,,,rock,,,,n/a,AECOM (Local Agencies)
335795,16563,| E0203414,,,-191743.7878,399386.7233,946.288176,17.98,19.81,fractured volcanic rock,fractured,,,rock,,,,n/a,AECOM (Local Agencies)
335796,16563,| E0203414,,,-191743.7878,399386.7233,946.288176,19.81,97.54,volcanic rock,volcanic,,,rock,,,,n/a,AECOM (Local Agencies)
335797,16563,| E0203414,,,-191743.7878,399386.7233,946.288176,97.54,102.11,fractured volcanic rock,fractured,,,rock,,,,n/a,AECOM (Local Agencies)
335798,16563,| E0203414,,,-191743.7878,399386.7233,946.288176,102.11,118.87,volcanic rock,volcanic,,,rock,,,,n/a,AECOM (Local Agencies)
335799,16563,| E0203414,,,-191743.7878,399386.7233,946.288176,118.87,126.49,fractured volcanic rock,fractured,,,rock,,,,n/a,AECOM (Local Agencies)
335800,16563,| E0203414,,,-191743.7878,399386.7233,946.288176,126.49,141.73,volcanic rock,volcanic,,,rock,,,,n/a,AECOM (Local Agencies)
335801,16563,| E0203414,,,-191743.7878,399386.7233,946.288176,141.73,169.16,shale,,,,shale,,,,n/a,AECOM (Local Agencies)
335802,16564,| 65645,,,-240075.0697,378135.5075,913.281384,0,3.048,sand with boulders,,,bouldery,sand,,,,coarse,AECOM (Local Agencies)
335803,16564,| 65645,,,-240075.0697,378135.5075,913.281384,3.048,8.5344,rock ,,,,rock,,,,n/a,AECOM (Local Agencies)
335804,16564,| 65645,,,-240075.0697,378135.5075,913.281384,8.5344,12.8016,rock ,,,,rock,,,,n/a,AECOM (Local Agencies)
335805,16564,| 65645,,,-240075.0697,378135.5075,913.281384,12.8016,14.3256,rock ,,,,rock,,,,n/a,AECOM (Local Agencies)
335806,16564,| 65645,,,-240075.0697,378135.5075,913.281384,14.3256,19.812,rock ,,,,rock,,,,n/a,AECOM (Local Agencies)
335807,16564,| 65645,,,-240075.0697,378135.5075,913.281384,19.812,26.2128,rock ,,,,rock,,,,n/a,AECOM (Local Agencies)
335808,16564,| 65645,,,-240075.0697,378135.5075,913.281384,26.2128,41.148,rock ,,,,rock,,,,n/a,AECOM (Local Agencies)
335809,16564,| 65645,,,-240075.0697,378135.5075,913.281384,41.148,52.7304,rock ,,,,rock,,,,n/a,AECOM (Local Agencies)
335810,16564,| 65645,,,-240075.0697,378135.5075,913.281384,52.7304,64.008,rock ,,,,rock,,,,n/a,AECOM (Local Agencies)
335811,16564,| 65645,,,-240075.0697,378135.5075,913.281384,64.008,82.296,rock ,,,,rock,,,,n/a,AECOM (Local Agencies)
335812,16564,| 65645,,,-240075.0697,378135.5075,913.281384,82.296,88.392,rock ,,,,rock,,,,n/a,AECOM (Local Agencies)
335813,16564,| 65645,,,-240075.0697,378135.5075,913.281384,88.392,91.44,rock ,,,,rock,,,,n/a,AECOM (Local Agencies)
335814,16565,| E0228507,,,-205592.707,378904.3216,1199.238648,0,7.32,"boulders, clay",,,clayey,boulders,,,,coarse,AECOM (Local Agencies)
335815,16565,| E0228507,,,-205592.707,378904.3216,1199.238648,7.32,32,shale,,,,shale,,,,n/a,AECOM (Local Agencies)
335816,16566,| 64724,,,-243787.7703,399605.8064,866.201976,0,3.6576,gravel with clay,,,clayey,gravel,,,,coarse,AECOM (Local Agencies)
335817,16566,| 64724,,,-243787.7703,399605.8064,866.201976,3.6576,5.4864,gravel ,,,,gravel,,,,coarse,AECOM (Local Agencies)
335818,16566,| 64724,,,-243787.7703,399605.8064,866.201976,5.4864,13.716,clay ,,,,clay,,,,fine,AECOM (Local Agencies)
335819,16566,| 64724,,,-243787.7703,399605.8064,866.201976,13.716,18.288,rock ,,,,rock,,,,n/a,AECOM (Local Agencies)
335820,16566,| 64724,,,-243787.7703,399605.8064,866.201976,18.288,28.956,rock ,,,,rock,,,,n/a,AECOM (Local Agencies)
335821,16566,| 64724,,,-243787.7703,399605.8064,866.201976,28.956,33.528,rock ,,,,rock,,,,n/a,AECOM (Local Agencies)
335822,16566,| 64724,,,-243787.7703,399605.8064,866.201976,33.528,36.576,fractured rock ,fractured,,,rock,,,,n/a,AECOM (Local Agencies)
335823,16566,| 64724,,,-243787.7703,399605.8064,866.201976,36.576,38.1,rock ,,,,rock,,,,n/a,AECOM (Local Agencies)
335824,16567,| 557576,,,-201554.5674,375702.0364,1206.745872,0,18.29,clay,,,,clay,,,,fine,AECOM (Local Agencies)
335825,16567,| 557576,,,-201554.5674,375702.0364,1206.745872,18.29,25.91,gravel,,,,gravel,,,,coarse,AECOM (Local Agencies)
335826,16568,| 63354,,,-235054.2964,390965.1064,890.927352,0,6.096,top soil ,,,,top soil,,,,n/a,AECOM (Local Agencies)
335827,16568,| 63354,,,-235054.2964,390965.1064,890.927352,6.096,15.8496,serpentine ,,,,rock,,,,n/a,AECOM (Local Agencies)
335828,16568,| 63354,,,-235054.2964,390965.1064,890.927352,15.8496,22.2504,serpentine ,,,,rock,,,,n/a,AECOM (Local Agencies)
335829,16568,| 63354,,,-235054.2964,390965.1064,890.927352,22.2504,28.6512,serpentine ,,,,rock,,,,n/a,AECOM (Local Agencies)
335830,16568,| 63354,,,-235054.2964,390965.1064,890.927352,28.6512,32.004,river bed type material ,,,,unknown,,,,unknown,AECOM (Local Agencies)
335831,16569,,,,-168064.8777,419227.2221,1299.6672,25.2984,29.5656,gray lava,lava,,,lava,,gray,,n/a,AECOM (Local Agencies)
335832,16569,,,,-168064.8777,419227.2221,1299.6672,29.5656,30.7848,green clay,,,,clay,,green,,fine,AECOM (Local Agencies)
335833,16569,,,,-168064.8777,419227.2221,1299.6672,30.7848,33.528,sand and gravel,,,gravelly,sand,,,,coarse,AECOM (Local Agencies)
335834,16570,| 133695,,,-212349.4197,408490.5307,862.861368,0,15.24,clay & rocks,,,rocky,clay,,,,fine,AECOM (Local Agencies)
335835,16570,| 133695,,,-212349.4197,408490.5307,862.861368,15.24,22.86,sandstone,,,,sandstone,,,,coarse,AECOM (Local Agencies)
335836,16571,| 509022,,,-203076.4432,383541.5655,918.734256,0,2.13,cobble,,,,cobbles,,,,coarse,AECOM (Local Agencies)
335837,16571,| 509022,,,-203076.4432,383541.5655,918.734256,2.13,12.19,"gravel, boulders",,,bouldery,gravel,,,,coarse,AECOM (Local Agencies)
335838,16571,| 509022,,,-203076.4432,383541.5655,918.734256,12.19,17.37,"gravel, cobbles",,,cobbley,gravel,,,,coarse,AECOM (Local Agencies)
335839,16572,| 117358,,,-212808.3455,395504.7609,847.520784,0.91,29.26,"clay, gravel",,,gravelly,clay,,,,fine,AECOM (Local Agencies)
335840,16572,| 117358,,,-212808.3455,395504.7609,847.520784,29.26,33.53,"sand, gravel",,,gravelly,sand,,,,coarse,AECOM (Local Agencies)
335841,16572,| 117358,,,-212808.3455,395504.7609,847.520784,33.53,42.67,Qvs - Volcanic rocks of Shasta Valley?,volcanic,,,rock,,,,n/a,AECOM (Local Agencies)
335842,16573,,,,-158500.722,437103.6039,1297.027632,0,1.524,top soil,,,,top soil,,,,n/a,AECOM (Local Agencies)
335843,16573,,,,-158500.722,437103.6039,1297.027632,1.524,14.3256,cemented gravel,cemented,,,gravel,,,,coarse,AECOM (Local Agencies)
335844,16573,,,,-158500.722,437103.6039,1297.027632,14.3256,15.24,boulder,,,,boulders,,,,coarse,AECOM (Local Agencies)
335845,16573,,,,-158500.722,437103.6039,1297.027632,15.24,19.5072,volcanic turff,volcanic,,,rock,,,,n/a,AECOM (Local Agencies)
335846,16573,,,,-158500.722,437103.6039,1297.027632,19.5072,21.9456,basalt rock,,,,rock,,,,n/a,AECOM (Local Agencies)
335847,16573,,,,-158500.722,437103.6039,1297.027632,21.9456,28.6512,pourous broken lava volcanic ash in cracks,lava,ashy,rocky,lava,,,,n/a,AECOM (Local Agencies)
335848,16573,,,,-158500.722,437103.6039,1297.027632,28.6512,30.7848,basalt rock,,,,rock,,,,n/a,AECOM (Local Agencies)
335849,16573,,,,-158500.722,437103.6039,1297.027632,30.7848,44.8056,pourous broken lava,lava,,,lava,,,,n/a,AECOM (Local Agencies)
335850,16573,,,,-158500.722,437103.6039,1297.027632,44.8056,46.0248,basalt boulders,,,bouldery,rock,,,,n/a,AECOM (Local Agencies)
335851,16573,,,,-158500.722,437103.6039,1297.027632,46.0248,47.244,pourous lava,lava,,,lava,,,,n/a,AECOM (Local Agencies)
