Well,Row,Column,X,Y,Z,Layer1
518,222,145,514272.2757,4593210.308,856.249,4.99638
519,222,145,514272.2757,4593210.308,849.544,4.99638
520,267,93,509435.1900,4588223.502,892.128,4.33811
521,267,93,509435.1900,4588223.502,889.689,4.99638
522,267,93,509435.1900,4588223.502,884.355,5.77070
523,271,111,511043.1316,4588249.262,851.172,4.99638
524,271,111,511043.1316,4588249.262,846.905,4.33811
525,271,111,511043.1316,4588249.262,845.381,4.78783
526,271,111,511043.1316,4588249.262,842.790,4.33811
527,271,111,511043.1316,4588249.262,838.218,4.33811
528,271,111,511043.1316,4588249.262,831.360,4.33811
529,271,111,511043.1316,4588249.262,826.636,4.99638
530,271,111,511043.1316,4588249.262,824.654,5.77070
531,271,111,511043.1316,4588249.262,822.368,4.78783
532,271,111,511043.1316,4588249.262,813.682,5.77070
533,271,111,511043.1316,4588249.262,805.147,5.77070
534,238,95,509446.9776,4591555.243,851.912,5.77070
535,238,95,509446.9776,4591555.243,847.340,4.78783
536,238,95,509446.9776,4591555.243,845.054,4.33811
537,238,95,509446.9776,4591555.243,843.530,4.78783
538,238,95,509446.9776,4591555.243,841.244,4.99638
539,238,95,509446.9776,4591555.243,836.367,4.78783
540,206,79,507787.2891,4594818.725,852.314,4.78783
541,189,65,506190.8384,4596422.715,876.096,4.33811
542,189,65,506190.8384,4596422.715,874.572,4.99638
543,189,65,506190.8384,4596422.715,873.352,4.33811
544,189,65,506190.8384,4596422.715,871.981,4.33811
545,189,65,506190.8384,4596422.715,869.542,4.99638
546,189,65,506190.8384,4596422.715,867.104,4.33811
547,189,65,506190.8384,4596422.715,864.818,4.78783
548,189,65,506190.8384,4596422.715,862.532,4.99638
549,189,65,506190.8384,4596422.715,861.008,4.33811
550,189,65,506190.8384,4596422.715,855.674,4.78783
551,189,65,506190.8384,4596422.715,846.835,4.33811
552,189,65,506190.8384,4596422.715,842.263,4.78783
553,189,65,506190.8384,4596422.715,836.929,4.33811
554,189,65,506190.8384,4596422.715,828.090,5.77070
555,189,65,506190.8384,4596422.715,823.975,4.78783
556,189,79,507780.3704,4596469.980,853.486,4.33811
557,189,79,507780.3704,4596469.980,847.390,4.33811
558,189,79,507780.3704,4596469.980,845.104,4.78783
559,189,79,507780.3704,4596469.980,842.056,4.33811
560,189,79,507780.3704,4596469.980,838.246,4.99638
561,238,143,514275.2731,4591578.334,854.196,4.33811
562,238,143,514275.2731,4591578.334,842.614,4.99638
563,238,143,514275.2731,4591578.334,831.641,4.33811
564,238,143,514275.2731,4591578.334,828.593,4.78783
565,205,95,509415.1286,4594832.485,847.688,-999.000
566,205,95,509415.1286,4594832.485,847.078,4.33811
567,205,95,509415.1286,4594832.485,846.316,4.99638
568,205,95,509415.1286,4594832.485,844.182,4.99638
569,205,95,509415.1286,4594832.485,842.201,4.99638
570,205,95,509415.1286,4594832.485,840.372,4.33811
571,205,95,509415.1286,4594832.485,838.086,4.99638
572,205,95,509415.1286,4594832.485,833.819,4.99638
573,205,95,509415.1286,4594832.485,829.857,4.33811
574,205,95,509415.1286,4594832.485,829.247,5.77070
575,205,95,509415.1286,4594832.485,828.485,4.33811
576,205,95,509415.1286,4594832.485,827.876,4.99638
577,205,95,509415.1286,4594832.485,824.828,-999.000
578,205,95,509415.1286,4594832.485,817.360,5.77070
579,205,95,509415.1286,4594832.485,812.026,4.33811
580,304,111,511034.8222,4585044.022,886.697,4.33811
581,304,111,511034.8222,4585044.022,879.839,5.77070
582,304,111,511034.8222,4585044.022,874.810,5.77070
583,304,111,511034.8222,4585044.022,871.000,5.77070
584,304,111,511034.8222,4585044.022,867.952,5.77070
585,304,111,511034.8222,4585044.022,861.551,5.77070
586,304,111,511034.8222,4585044.022,855.455,5.77070
587,189,65,506190.8384,4596422.715,873.962,4.99638
588,189,65,506190.8384,4596422.715,870.152,4.33811
589,189,65,506190.8384,4596422.715,868.628,4.99638
590,189,65,506190.8384,4596422.715,864.818,4.99638
591,189,65,506190.8384,4596422.715,860.551,4.99638
592,189,65,506190.8384,4596422.715,874.724,5.77070
593,189,65,506190.8384,4596422.715,871.676,4.33811
594,189,65,506190.8384,4596422.715,868.933,4.99638
595,189,65,506190.8384,4596422.715,863.294,4.33811
596,189,65,506190.8384,4596422.715,859.179,4.99638
597,189,65,506190.8384,4596422.715,855.674,4.33811
598,189,65,506190.8384,4596422.715,848.816,4.99638
599,189,65,506190.8384,4596422.715,843.482,4.33811
600,189,65,506190.8384,4596422.715,839.672,4.99638
601,224,157,515664.0719,4593170.580,880.245,4.33811
602,224,157,515664.0719,4593170.580,877.959,4.33811
603,224,157,515664.0719,4593170.580,875.064,4.33811
604,224,157,515664.0719,4593170.580,863.176,4.33811
605,224,157,515664.0719,4593170.580,851.594,4.78783
606,224,157,515664.0719,4593170.580,843.822,4.33811
607,224,157,515664.0719,4593170.580,836.049,4.33811
608,224,157,515664.0719,4593170.580,834.220,3.45917
609,238,143,514275.2731,4591578.334,844.138,4.33811
610,238,143,514275.2731,4591578.334,831.184,4.99638
611,238,143,514275.2731,4591578.334,829.660,4.33811
612,238,143,514275.2731,4591578.334,825.545,4.99638
613,238,143,514275.2731,4591578.334,821.583,4.33811
614,273,80,507850.1988,4588205.480,924.200,5.77070
615,273,80,507850.1988,4588205.480,920.238,4.99638
616,273,80,507850.1988,4588205.480,918.256,5.77070
617,273,80,507850.1988,4588205.480,916.123,4.99638
618,273,80,507850.1988,4588205.480,913.989,4.99638
619,43,141,514225.9018,4611063.557,874.464,4.99638
620,43,141,514225.9018,4611063.557,871.416,4.33811
621,43,141,514225.9018,4611063.557,866.844,4.33811
622,43,141,514225.9018,4611063.557,859.986,4.33811
623,43,141,514225.9018,4611063.557,854.652,4.33811
624,43,141,514225.9018,4611063.557,851.604,5.77070
625,60,93,509398.5002,4609402.478,831.508,4.99638
626,60,93,509398.5002,4609402.478,825.412,4.33811
627,60,93,509398.5002,4609402.478,820.840,4.99638
628,60,93,509398.5002,4609402.478,817.030,4.33811
629,60,93,509398.5002,4609402.478,814.744,4.99638
630,60,93,509398.5002,4609402.478,812.458,4.33811
631,60,93,509398.5002,4609402.478,810.172,5.77070
632,173,111,511036.0281,4598087.774,833.510,4.33811
633,173,111,511036.0281,4598087.774,831.377,4.78783
634,173,111,511036.0281,4598087.774,829.243,4.33811
635,173,111,511036.0281,4598087.774,826.195,4.99638
636,255,95,509466.0075,4589882.737,872.326,4.33811
637,255,95,509466.0075,4589882.737,869.278,4.78783
638,255,95,509466.0075,4589882.737,864.706,4.33811
639,255,95,509466.0075,4589882.737,858.153,3.45917
640,189,65,506190.8384,4596422.715,876.248,4.33811
641,189,65,506190.8384,4596422.715,873.962,4.99638
642,189,65,506190.8384,4596422.715,869.390,4.99638
643,189,65,506190.8384,4596422.715,858.874,4.33811
644,67,155,515623.0168,4608982.079,857.518,4.33811
645,67,155,515623.0168,4608982.079,854.774,4.78783
646,67,155,515623.0168,4608982.079,850.660,4.33811
647,67,155,515623.0168,4608982.079,848.526,4.99638
648,67,155,515623.0168,4608982.079,847.764,4.33811
649,67,155,515623.0168,4608982.079,846.392,4.99638
650,67,155,515623.0168,4608982.079,843.802,4.33811
651,67,155,515623.0168,4608982.079,841.973,4.99638
652,67,155,515623.0168,4608982.079,840.449,4.33811
653,67,155,515623.0168,4608982.079,838.620,4.33811
654,67,155,515623.0168,4608982.079,837.706,4.99638
655,67,155,515623.0168,4608982.079,836.029,4.33811
656,273,80,507850.1988,4588205.480,927.096,4.33811
657,273,80,507850.1988,4588205.480,923.438,4.99638
658,273,80,507850.1988,4588205.480,919.171,4.33811
659,273,80,507850.1988,4588205.480,911.398,4.99638
660,189,79,507780.3704,4596469.980,851.962,4.99638
661,189,79,507780.3704,4596469.980,844.342,4.99638
662,189,79,507780.3704,4596469.980,839.770,4.78783
663,189,79,507780.3704,4596469.980,831.540,4.78783
664,273,80,507850.1988,4588205.480,923.590,4.99638
665,92,14,501309.2202,4606178.881,871.094,5.77070
666,92,14,501309.2202,4606178.881,862.254,5.77070
667,92,14,501309.2202,4606178.881,852.501,5.77070
668,287,127,512651.8962,4586676.041,853.936,4.78783
669,287,127,512651.8962,4586676.041,850.888,4.78783
670,287,127,512651.8962,4586676.041,847.840,4.99638
671,287,127,512651.8962,4586676.041,844.792,4.99638
672,287,127,512651.8962,4586676.041,841.744,4.99638
673,287,127,512651.8962,4586676.041,838.696,4.99638
674,287,127,512651.8962,4586676.041,835.648,4.78783
675,287,127,512651.8962,4586676.041,832.600,4.78783
676,287,127,512651.8962,4586676.041,829.552,4.78783
677,287,127,512651.8962,4586676.041,824.980,5.77070
678,336,111,511058.3080,4581786.032,902.815,5.77070
679,336,111,511058.3080,4581786.032,892.147,5.77070
680,336,111,511058.3080,4581786.032,881.327,5.77070
681,336,111,511058.3080,4581786.032,875.993,5.77070
682,336,111,511058.3080,4581786.032,868.068,5.77070
683,189,65,506190.8384,4596422.715,875.486,4.99638
684,189,65,506190.8384,4596422.715,872.438,4.33811
685,189,65,506190.8384,4596422.715,865.885,4.33811
686,222,79,507812.9000,4593151.981,872.192,4.78783
687,222,79,507812.9000,4593151.981,866.858,4.78783
688,222,79,507812.9000,4593151.981,863.810,4.78783
689,222,79,507812.9000,4593151.981,860.762,4.78783
690,222,79,507812.9000,4593151.981,856.190,4.99638
691,222,79,507812.9000,4593151.981,852.380,4.99638
692,320,111,510904.5361,4583391.643,874.952,4.33811
693,320,111,510904.5361,4583391.643,869.618,4.33811
694,320,111,510904.5361,4583391.643,855.292,5.77070
695,320,111,510904.5361,4583391.643,842.338,5.77070
696,320,111,510904.5361,4583391.643,832.584,5.77070
697,320,111,510904.5361,4583391.643,823.593,5.77070
698,124,111,511057.9273,4602954.523,843.498,4.33811
699,124,111,511057.9273,4602954.523,841.670,4.78783
700,124,111,511057.9273,4602954.523,839.384,4.33811
701,124,111,511057.9273,4602954.523,833.897,5.77070
702,124,111,511057.9273,4602954.523,823.382,5.77070
703,124,111,511057.9273,4602954.523,814.695,5.77070
704,124,111,511057.9273,4602954.523,807.227,5.77070
705,124,111,511057.9273,4602954.523,798.083,5.77070
706,319,143,514275.5445,4583456.077,867.392,4.99638
707,319,143,514275.5445,4583456.077,862.058,4.99638
708,319,143,514275.5445,4583456.077,856.724,5.77070
709,319,143,514275.5445,4583456.077,849.866,5.77070
710,161,155,515671.5809,4599542.073,867.764,-999.000
711,161,155,515671.5809,4599542.073,860.906,4.33811
712,161,155,515671.5809,4599542.073,859.382,4.99638
713,161,155,515671.5809,4599542.073,856.334,5.77070
714,267,93,509435.1900,4588223.502,892.128,4.33811
715,267,93,509435.1900,4588223.502,889.232,-999.000
716,267,93,509435.1900,4588223.502,885.117,4.99638
717,267,93,509435.1900,4588223.502,881.002,4.33811
718,267,93,509435.1900,4588223.502,877.954,5.77070
719,61,30,502907.7690,4609411.404,807.792,4.33811
720,61,30,502907.7690,4609411.404,802.458,4.99638
721,61,30,502907.7690,4609411.404,797.124,4.33811
722,61,30,502907.7690,4609411.404,792.552,4.99638
723,61,30,502907.7690,4609411.404,789.047,4.33811
724,61,30,502907.7690,4609411.404,785.999,4.99638
725,61,30,502907.7690,4609411.404,783.865,5.77070
726,61,30,502907.7690,4609411.404,781.579,5.77070
727,267,93,509435.1900,4588223.502,892.128,4.33811
728,287,111,511019.3046,4586644.780,859.616,4.33811
729,287,111,511019.3046,4586644.780,856.872,4.33811
730,287,111,511019.3046,4586644.780,850.167,4.33811
731,287,111,511019.3046,4586644.780,838.432,5.77070
732,66,169,517057.2657,4608989.345,888.621,4.33811
733,66,169,517057.2657,4608989.345,884.811,5.77070
734,66,169,517057.2657,4608989.345,877.496,5.77070
735,66,169,517057.2657,4608989.345,869.876,5.77070
736,66,169,517057.2657,4608989.345,862.256,5.77070
737,66,169,517057.2657,4608989.345,849.302,5.77070
738,66,169,517057.2657,4608989.345,837.110,5.77070
739,66,169,517057.2657,4608989.345,831.776,5.77070
740,189,65,506190.8384,4596422.715,875.486,5.77070
741,189,65,506190.8384,4596422.715,872.438,4.78783
742,189,65,506190.8384,4596422.715,867.866,4.78783
743,189,65,506190.8384,4596422.715,861.770,4.99638
744,189,65,506190.8384,4596422.715,857.198,4.99638
745,189,65,506190.8384,4596422.715,847.444,4.99638
746,267,93,509435.1900,4588223.502,892.128,4.33811
747,267,93,509435.1900,4588223.502,887.403,-999.000
748,267,93,509435.1900,4588223.502,881.764,5.77070
749,267,93,509435.1900,4588223.502,880.545,-999.000
750,267,93,509435.1900,4588223.502,879.478,4.78783
751,267,93,509435.1900,4588223.502,878.412,-999.000
752,267,93,509435.1900,4588223.502,876.888,4.99638
753,267,93,509435.1900,4588223.502,875.364,-999.000
754,267,93,509435.1900,4588223.502,873.078,5.77070
755,238,143,514275.2731,4591578.334,853.282,4.99638
756,238,143,514275.2731,4591578.334,847.186,4.99638
757,238,143,514275.2731,4591578.334,841.090,4.99638
758,238,143,514275.2731,4591578.334,834.994,4.99638
759,238,143,514275.2731,4591578.334,828.898,4.99638
760,123,79,507797.6366,4602952.220,851.841,4.33811
761,123,79,507797.6366,4602952.220,848.031,4.99638
762,123,79,507797.6366,4602952.220,844.526,4.99638
763,123,79,507797.6366,4602952.220,840.259,4.99638
764,123,79,507797.6366,4602952.220,835.992,4.99638
765,173,79,507779.9581,4598079.980,851.520,4.99638
766,173,79,507779.9581,4598079.980,847.253,4.33811
767,173,79,507779.9581,4598079.980,845.729,4.78783
768,173,79,507779.9581,4598079.980,843.900,4.33811
769,173,79,507779.9581,4598079.980,840.090,4.78783
770,173,79,507779.9581,4598079.980,835.518,4.33811
771,173,79,507779.9581,4598079.980,831.708,4.99638
772,173,79,507779.9581,4598079.980,827.136,4.99638
773,189,65,506190.8384,4596422.715,866.342,-999.000
774,189,65,506190.8384,4596422.715,854.150,4.99638
775,189,65,506190.8384,4596422.715,851.102,4.99638
776,189,65,506190.8384,4596422.715,848.054,4.99638
777,189,65,506190.8384,4596422.715,845.768,4.99638
778,189,79,507780.3704,4596469.980,857.296,4.99638
779,189,79,507780.3704,4596469.980,854.248,4.99638
780,189,79,507780.3704,4596469.980,849.676,4.99638
781,189,79,507780.3704,4596469.980,840.532,4.99638
782,189,79,507780.3704,4596469.980,831.388,4.33811
783,303,127,512655.3679,4585067.546,859.751,4.33811
784,303,127,512655.3679,4585067.546,856.398,4.99638
785,303,127,512655.3679,4585067.546,853.807,4.99638
786,303,127,512655.3679,4585067.546,851.826,4.33811
787,303,127,512655.3679,4585067.546,848.016,4.33811
788,303,127,512655.3679,4585067.546,844.206,4.33811
789,303,127,512655.3679,4585067.546,841.920,4.33811
790,303,127,512655.3679,4585067.546,841.006,4.33811
791,303,127,512655.3679,4585067.546,839.786,4.33811
792,303,127,512655.3679,4585067.546,837.196,4.33811
793,303,127,512655.3679,4585067.546,835.367,5.77070
794,273,80,507850.1988,4588205.480,925.572,4.33811
795,273,80,507850.1988,4588205.480,919.780,4.78783
796,189,65,506190.8384,4596422.715,876.858,-999.000
797,189,65,506190.8384,4596422.715,876.400,5.77070
798,189,65,506190.8384,4596422.715,872.286,5.77070
799,189,65,506190.8384,4596422.715,862.075,4.33811
800,189,65,506190.8384,4596422.715,847.597,-999.000
801,189,65,506190.8384,4596422.715,836.929,5.77070
802,189,65,506190.8384,4596422.715,834.186,5.77070
803,189,65,506190.8384,4596422.715,832.662,5.77070
804,189,65,506190.8384,4596422.715,876.400,-999.000
805,189,65,506190.8384,4596422.715,870.457,4.33811
806,189,65,506190.8384,4596422.715,864.970,4.99638
807,189,65,506190.8384,4596422.715,863.294,4.33811
808,255,128,512681.4956,4589913.288,846.703,4.33811
809,255,128,512681.4956,4589913.288,842.893,4.99638
810,255,128,512681.4956,4589913.288,838.778,4.99638
811,126,159,515903.7875,4602937.572,858.019,4.99638
812,126,159,515903.7875,4602937.572,847.046,4.78783
813,126,159,515903.7875,4602937.572,843.846,4.33811
814,126,159,515903.7875,4602937.572,840.341,4.99638
815,126,159,515903.7875,4602937.572,832.416,4.99638
816,126,159,515903.7875,4602937.572,824.491,4.99638
817,126,159,515903.7875,4602937.572,822.662,4.99638
818,126,159,515903.7875,4602937.572,820.681,3.45917
819,126,159,515903.7875,4602937.572,809.861,5.77070
820,126,159,515903.7875,4602937.572,794.011,5.77070
821,126,159,515903.7875,4602937.572,787.306,4.78783
822,126,159,515903.7875,4602937.572,776.180,5.77070
823,126,159,515903.7875,4602937.572,757.892,5.77070
824,189,95,509392.9913,4596482.508,838.372,4.33811
825,189,95,509392.9913,4596482.508,821.455,4.33811
826,222,111,511060.8941,4593190.521,840.206,4.33811
827,222,111,511060.8941,4593190.521,837.920,4.33811
828,222,111,511060.8941,4593190.521,823.594,4.99638
829,227,172,517079.2012,4593100.351,902.015,4.33811
830,227,172,517079.2012,4593100.351,894.852,4.33811
831,227,172,517079.2012,4593100.351,887.842,4.33811
832,227,172,517079.2012,4593100.351,886.318,4.99638
833,227,172,517079.2012,4593100.351,884.032,5.77070
834,320,111,511038.6084,4583420.267,876.476,4.33811
835,320,111,511038.6084,4583420.267,873.885,4.99638
836,320,111,511038.6084,4583420.267,870.989,4.33811
837,320,111,511038.6084,4583420.267,867.484,4.33811
838,320,111,511038.6084,4583420.267,863.979,4.99638
839,320,111,511038.6084,4583420.267,861.845,4.33811
840,320,111,511038.6084,4583420.267,860.016,4.99638
841,320,111,511038.6084,4583420.267,858.492,5.77070
842,211,155,515661.4734,4594778.333,882.945,4.33811
843,211,155,515661.4734,4594778.333,872.277,4.33811
844,211,155,515661.4734,4594778.333,842.102,5.77070
845,172,144,514279.2342,4598098.543,859.068,4.33811
846,172,144,514279.2342,4598098.543,856.477,4.33811
847,172,144,514279.2342,4598098.543,853.734,4.99638
848,172,144,514279.2342,4598098.543,852.362,4.33811
849,172,144,514279.2342,4598098.543,849.771,4.99638
850,172,144,514279.2342,4598098.543,845.809,4.99638
851,172,144,514279.2342,4598098.543,842.456,4.33811
852,172,144,514279.2342,4598098.543,838.189,4.99638
853,172,144,514279.2342,4598098.543,830.874,4.99638
854,172,144,514279.2342,4598098.543,821.730,4.99638
855,172,144,514279.2342,4598098.543,815.634,4.33811
856,255,95,509466.0075,4589882.737,873.088,4.99638
857,255,95,509466.0075,4589882.737,870.802,4.99638
858,255,95,509466.0075,4589882.737,868.211,4.78783
859,255,95,509466.0075,4589882.737,866.078,4.99638
860,255,95,509466.0075,4589882.737,863.944,4.78783
861,255,95,509466.0075,4589882.737,862.268,4.78783
862,108,127,512668.8830,4604557.280,828.075,4.33811
863,108,127,512668.8830,4604557.280,824.418,4.33811
864,108,127,512668.8830,4604557.280,820.455,4.78783
865,108,127,512668.8830,4604557.280,817.255,4.78783
866,108,127,512668.8830,4604557.280,813.445,4.33811
867,108,127,512668.8830,4604557.280,809.025,4.99638
868,108,127,512668.8830,4604557.280,802.777,4.33811
869,108,127,512668.8830,4604557.280,795.766,4.78783
870,254,82,507864.5193,4589870.222,916.912,4.33811
871,254,82,507864.5193,4589870.222,911.578,4.33811
872,254,82,507864.5193,4589870.222,906.244,4.33811
873,254,82,507864.5193,4589870.222,900.148,4.33811
874,254,82,507864.5193,4589870.222,894.052,4.33811
875,254,82,507864.5193,4589870.222,887.956,4.99638
876,254,82,507864.5193,4589870.222,881.860,4.33811
877,238,143,514275.2731,4591578.334,853.282,4.33811
878,238,143,514275.2731,4591578.334,844.138,4.33811
